URLLength,DomainLength,TLDEncoding,NoOfLettersInURL,NoOfDigitsInURL,NoOfSpecialCharsInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,NoOfReference,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfExternalFiles,HasDescription,HasSocialNet,HasCopyrightInfo,label
87,49,0.05,41,8,7,0,410,3500,0,5,18.0,22.5,0,0,0,14,0,0,0,0
44,24,0.35,19,2,2,0,115,925,0,2,10.0,12.5,0,0,0,3,0,0,0,0
68,35,0.21,32,5,4,0,220,1850,0,4,6.0,8.5,0,0,0,8,0,0,0,0
93,54,0.19,44,9,7,0,380,3500,0,6,16.5,20.0,0,0,0,15,0,0,0,0
61,32,0.12,28,5,4,0,190,1500,0,3,9.0,10.0,0,0,0,5,0,0,0,0
48,26,0.34,21,3,2,0,130,1100,0,2,10.5,12.0,0,0,0,4,0,0,0,0
65,38,0.29,31,5,4,0,210,1850,0,3,12.5,14.0,0,0,0,8,0,0,0,0
96,59,0.07,46,9,7,0,460,3800,0,7,18.0,21.5,0,0,0,16,0,0,0,0
36,20,0.29,15,2,2,0,80,730,0,1,4.5,6.0,0,0,0,2,0,0,0,0
79,45,0.06,36,7,5,0,280,2700,0,4,12.0,14.0,0,0,0,9,0,0,0,0
52,27,0.33,24,3,3,0,150,1250,0,2,10.0,13.0,0,0,0,5,0,0,0,0
88,50,0.13,40,8,6,0,390,3400,0,5,15.5,19.0,0,0,0,13,0,0,0,0
33,18,0.37,14,2,2,0,100,865,0,1,8.0,9.5,0,0,0,2,0,0,0,0
57,28,0.06,26,4,3,0,170,1450,0,2,4.5,6.5,0,0,0,6,0,0,0,0
75,42,0.23,36,7,5,0,310,2850,0,4,15.0,18.0,0,0,0,9,0,0,0,0
89,52,0.10,42,8,6,0,420,3550,0,5,18.5,21.0,0,0,0,14,0,0,0,0
30,14,0.80,12,1,1,1,850,3300,1,19,58.0,60.0,1,1,1,27,1,1,1,1
24,10,0.82,10,1,1,1,700,2650,1,15,46.0,48.0,1,1,1,21,1,1,1,1
19,7,0.95,7,0,1,1,580,1850,1,8,33.0,34.5,1,1,1,14,1,1,1,1
34,15,0.74,14,2,2,1,900,3500,1,22,60.0,63.5,1,1,1,32,1,1,1,1
38,17,0.68,17,2,2,1,970,4050,1,28,64.0,66.0,1,1,1,39,1,1,1,1
22,9,0.91,9,1,1,1,640,2200,1,13,42.0,46.0,1,1,1,20,1,1,1,1
16,5,0.97,6,0,1,1,540,1600,1,7,30.0,32.0,1,1,1,13,1,1,1,1
36,17,0.70,16,2,2,1,940,3900,1,25,60.0,62.5,1,1,1,35,1,1,1,1
21,8,0.87,8,1,1,1,610,2150,1,11,38.0,40.0,1,1,1,18,1,1,1,1
39,18,0.71,17,2,2,1,990,4250,1,29,65.0,69.0,1,1,1,39,1,1,1,1
15,5,0.96,6,0,1,1,530,1500,1,7,30.0,31.5,1,1,1,12,1,1,1,1
27,11,0.82,11,1,1,1,740,2900,1,16,48.0,51.0,1,1,1,23,1,1,1,1
32,14,0.72,13,1,2,1,840,3300,1,20,55.0,59.0,1,1,1,28,1,1,1,1
18,6,0.99,7,0,1,1,560,1950,1,8,32.0,35.0,1,1,1,13,1,1,1,1
35,16,0.63,15,2,2,1,930,3800,1,24,64.0,66.0,1,1,1,33,1,1,1,1
20,7,0.90,8,1,1,1,600,2100,1,10,40.0,42.0,1,1,1,17,1,1,1,1
26,10,0.88,10,1,1,1,720,2800,1,14,50.0,54.0,1,1,1,23,1,1,1,1
31,13,0.84,13,1,2,1,860,3400,1,20,56.0,59.5,1,1,1,29,1,1,1,1
14,4,0.93,5,0,1,1,550,1450,1,7,28.0,30.5,1,1,1,10,1,1,1,1
28,12,0.83,11,1,1,1,760,2950,1,16,49.0,51.0,1,1,1,24,1,1,1,1
22,9,0.90,9,1,1,1,640,2100,1,13,42.0,44.0,1,1,1,20,1,1,1,1
37,17,0.66,16,2,3,1,980,4200,1,28,64.0,67.0,1,1,1,38,1,1,1,1
43,20,0.64,19,3,2,1,1050,4600,1,35,70.0,72.0,1,1,1,45,1,1,1,1
17,6,0.95,6,0,1,1,550,1700,1,9,34.0,36.5,1,1,1,12,1,1,1,1
29,12,0.81,12,1,1,1,810,3250,1,18,52.0,55.5,1,1,1,26,1,1,1,1
33,15,0.69,14,2,2,1,880,3600,1,21,60.0,61.5,1,1,1,31,1,1,1,1
41,19,0.68,18,2,2,1,995,4450,1,29,66.0,68.5,1,1,1,40,1,1,1,1
16,5,0.99,6,0,1,1,540,1600,1,7,30.0,32.5,1,1,1,13,1,1,1,1
31,14,0.85,13,1,2,1,870,3450,1,20,56.0,60.5,1,1,1,29,1,1,1,1
25,10,0.82,10,1,1,1,690,2650,1,14,46.0,49.0,1,1,1,21,1,1,1,1
34,15,0.77,14,2,2,1,900,3500,1,22,60.0,65.0,1,1,1,32,1,1,1,1
38,17,0.64,17,2,2,1,970,4050,1,28,64.0,66.5,1,1,1,39,1,1,1,1
19,7,0.94,7,0,1,1,580,1850,1,8,32.0,34.0,1,1,1,14,1,1,1,1
44,21,0.61,19,3,2,1,1010,4400,1,32,68.0,71.5,1,1,1,42,1,1,1,1
26,11,0.85,10,1,1,1,730,2850,1,14,50.0,53.0,1,1,1,22,1,1,1,1
15,5,0.98,6,0,1,1,530,1500,1,7,30.0,32.0,1,1,1,12,1,1,1,1
36,16,0.69,16,2,2,1,940,3850,1,25,62.0,64.0,1,1,1,35,1,1,1,1
40,19,0.62,18,2,2,1,990,4600,1,29,66.0,70.0,1,1,1,40,1,1,1,1
45,21,0.62,19,3,2,1,1020,4450,1,31,70.0,73.5,1,1,1,41,1,1,1,1
23,9,0.79,9,1,1,1,610,2250,1,12,42.0,46.0,1,1,1,20,1,1,1,1
28,11,0.84,11,1,1,1,765,2950,1,16,49.0,52.5,1,1,1,24,1,1,1,1
33,16,0.70,14,2,2,1,880,3600,1,21,60.0,62.5,1,1,1,31,1,1,1,1
39,18,0.74,17,2,2,1,990,4300,1,29,65.0,68.0,1,1,1,39,1,1,1,1
20,8,0.93,8,1,1,1,600,2100,1,10,40.0,42.0,1,1,1,17,1,1,1,1
14,4,0.90,5,0,1,1,540,1400,1,7,28.0,30.0,1,1,1,10,1,1,1,1
35,17,0.64,15,2,2,1,930,3800,1,24,64.0,67.0,1,1,1,33,1,1,1,1
58,31,0.07,27,4,3,0,180,1400,0,2,5.0,6.5,0,0,0,6,0,0,0,0
76,44,0.19,36,7,5,0,310,2850,0,4,15.0,18.0,0,0,0,10,0,0,0,0
41,23,0.34,17,2,2,0,105,920,0,1,8.5,10.0,0,0,0,3,0,0,0,0
90,52,0.12,41,8,6,0,400,3450,0,5,15.5,20.2,0,0,0,15,0,0,0,0
55,30,0.06,25,4,4,0,160,1320,0,3,9.5,12.0,0,0,0,6,0,0,0,0
87,49,0.14,40,8,7,0,390,3400,0,5,18.0,22.5,0,0,0,14,0,0,0,0
44,24,0.31,19,2,2,0,110,900,0,2,8.0,10.0,0,0,0,3,0,0,0,0
69,38,0.21,32,5,5,0,220,1850,0,4,5.5,7.5,0,0,0,8,0,0,0,0
96,58,0.09,46,9,7,0,460,3800,0,7,18.0,21.5,0,0,0,16,0,0,0,0
37,20,0.39,15,2,1,0,95,810,0,1,8.0,9.5,0,0,0,2,0,0,0,0
63,35,0.28,29,5,4,0,200,1800,0,3,12.0,16.0,0,0,0,5,0,0,0,0
85,47,0.08,40,7,6,0,330,3150,0,5,16.5,18.2,0,0,0,12,0,0,0,0
33,18,0.37,14,2,2,0,100,860,0,1,8.0,9.5,0,0,0,2,0,0,0,0
78,44,0.22,35,7,5,0,285,2700,0,4,10.0,12.0,0,0,0,9,0,0,0,0
56,29,0.11,26,4,3,0,175,1500,0,2,8.0,9.0,0,0,0,6,0,0,0,0
99,60,0.05,48,9,8,0,490,4000,0,7,18.5,22.0,0,0,0,17,0,0,0,0
50,28,0.33,23,3,3,0,145,1200,0,2,10.0,13.5,0,0,0,4,0,0,0,0
64,34,0.30,29,5,4,0,210,1800,0,3,12.0,15.0,0,0,0,6,0,0,0,0
89,50,0.10,42,8,6,0,420,3550,0,5,18.2,21.0,0,0,0,14,0,0,0,0
35,18,0.36,14,2,2,0,100,840,0,1,8.5,9.0,0,0,0,2,0,0,0,0
62,34,0.20,30,5,4,0,200,1850,0,3,13.5,16.5,0,0,0,5,0,0,0,0
82,45,0.07,38,7,6,0,370,3250,0,5,16.5,18.0,0,0,0,10,0,0,0,0
46,24,0.35,20,2,2,0,120,975,0,2,10.0,13.5,0,0,0,4,0,0,0,0
74,42,0.10,35,6,4,0,305,2800,0,4,10.0,13.0,0,0,0,9,0,0,0,0
59,33,0.13,27,4,3,0,180,1500,0,2,6.5,9.0,0,0,0,6,0,0,0,0
100,63,0.02,49,10,8,0,500,4200,0,8,25.0,28.0,0,0,0,17,0,0,0,0
54,30,0.27,26,4,4,0,160,1450,0,2,10.0,12.5,0,0,0,6,0,0,0,0
40,22,0.29,16,2,2,0,85,780,0,1,3.5,6.0,0,0,0,2,0,0,0,0
77,43,0.17,36,7,5,0,310,2850,0,4,15.0,19.0,0,0,0,9,0,0,0,0
51,27,0.25,23,3,3,0,140,1250,0,2,9.5,12.0,0,0,0,5,0,0,0,0
83,47,0.04,39,7,6,0,330,3100,0,5,16.5,19.0,0,0,0,11,0,0,0,0
43,24,0.26,18,2,2,0,105,930,0,2,6.0,10.0,0,0,0,3,0,0,0,0
71,39,0.16,34,6,4,0,220,2400,0,4,15.5,18.0,0,0,0,9,0,0,0,0
96,59,0.08,46,9,7,0,460,3800,0,7,18.0,21.0,0,0,0,16,0,0,0,0
36,20,0.24,15,2,2,0,80,730,0,1,4.0,6.0,0,0,0,2,0,0,0,0
79,46,0.06,36,7,5,0,280,2700,0,4,12.5,15.0,0,0,0,9,0,0,0,0
53,29,0.09,25,4,3,0,160,1400,0,2,5.5,7.5,0,0,0,6,0,0,0,0
88,50,0.11,40,8,6,0,390,3400,0,5,15.5,19.5,0,0,0,13,0,0,0,0
34,17,0.39,14,2,2,0,100,865,0,1,8.0,9.5,0,0,0,2,0,0,0,0
57,28,0.06,26,4,3,0,170,1450,0,2,4.5,6.5,0,0,0,6,0,0,0,0
75,42,0.22,36,7,5,0,310,2800,0,4,15.0,18.0,0,0,0,9,0,0,0,0
91,52,0.05,43,8,6,0,395,3400,0,5,14.5,17.0,0,0,0,15,0,0,0,0
46,26,0.34,20,2,2,0,120,980,0,2,9.5,12.0,0,0,0,4,0,0,0,0
63,34,0.29,29,5,4,0,200,1800,0,3,12.5,14.5,0,0,0,5,0,0,0,0
86,48,0.13,41,8,7,0,400,3500,0,5,18.0,21.5,0,0,0,13,0,0,0,0
25,10,0.83,10,1,1,1,700,2800,1,14,46.0,49.0,1,1,1,21,1,1,1,1
30,14,0.78,12,1,1,1,850,3300,1,19,58.0,61.0,1,1,1,27,1,1,1,1
17,6,0.96,6,0,1,1,550,1700,1,9,34.0,36.5,1,1,1,12,1,1,1,1
26,10,0.87,10,1,1,1,720,2800,1,14,50.0,54.0,1,1,1,23,1,1,1,1
36,17,0.72,16,2,2,1,940,3900,1,25,60.0,64.0,1,1,1,34,1,1,1,1
40,19,0.67,18,2,2,1,990,4600,1,29,66.0,69.5,1,1,1,40,1,1,1,1
15,5,0.99,6,0,1,1,530,1500,1,7,30.0,33.0,1,1,1,12,1,1,1,1
33,15,0.75,14,2,2,1,890,3600,1,21,60.0,63.0,1,1,1,31,1,1,1,1
19,7,0.93,7,0,1,1,580,1850,1,8,32.0,34.0,1,1,1,14,1,1,1,1
27,11,0.82,11,1,1,1,740,2900,1,16,48.0,52.0,1,1,1,23,1,1,1,1
32,14,0.74,13,1,2,1,840,3300,1,20,57.0,60.0,1,1,1,28,1,1,1,1
18,6,0.99,7,0,1,1,560,1950,1,8,32.0,35.5,1,1,1,13,1,1,1,1
35,16,0.62,15,2,2,1,930,3850,1,24,64.0,66.0,1,1,1,33,1,1,1,1
20,7,0.92,8,1,1,1,600,2100,1,10,40.0,42.0,1,1,1,17,1,1,1,1
31,13,0.83,13,1,2,1,860,3400,1,20,56.0,59.0,1,1,1,29,1,1,1,1
14,4,0.93,5,0,1,1,550,1400,1,7,28.0,30.5,1,1,1,10,1,1,1,1
28,12,0.82,11,1,1,1,760,2950,1,16,49.0,50.0,1,1,1,24,1,1,1,1
22,9,0.89,9,1,1,1,640,2100,1,13,42.0,46.5,1,1,1,20,1,1,1,1
37,17,0.71,16,2,3,1,980,4200,1,28,64.0,67.5,1,1,1,38,1,1,1,1
39,18,0.70,17,2,2,1,990,4250,1,29,65.0,69.0,1,1,1,39,1,1,1,1
23,9,0.78,9,1,1,1,610,2250,1,12,42.0,45.0,1,1,1,20,1,1,1,1
41,19,0.69,18,2,2,1,995,4450,1,29,66.0,69.0,1,1,1,40,1,1,1,1
16,5,0.97,6,0,1,1,540,1600,1,7,30.0,32.0,1,1,1,13,1,1,1,1
31,14,0.86,13,1,2,1,865,3400,1,20,56.0,60.2,1,1,1,29,1,1,1,1
25,10,0.84,10,1,1,1,710,2650,1,14,48.0,49.5,1,1,1,21,1,1,1,1
34,15,0.70,14,2,2,1,900,3500,1,22,60.0,63.0,1,1,1,32,1,1,1,1
38,17,0.66,17,2,2,1,970,4050,1,28,64.0,66.0,1,1,1,39,1,1,1,1
29,12,0.80,12,1,1,1,810,3250,1,18,52.0,55.5,1,1,1,26,1,1,1,1
43,20,0.63,19,3,2,1,1050,4600,1,35,70.0,73.0,1,1,1,45,1,1,1,1
21,8,0.88,8,1,1,1,610,2200,1,11,38.0,41.0,1,1,1,18,1,1,1,1
36,16,0.71,16,2,2,1,940,3950,1,25,62.0,64.5,1,1,1,35,1,1,1,1
40,19,0.65,18,2,2,1,990,4600,1,29,66.0,70.0,1,1,1,40,1,1,1,1
45,21,0.60,19,3,2,1,1020,4400,1,31,70.0,74.0,1,1,1,41,1,1,1,1
15,5,0.96,6,0,1,1,530,1500,1,7,30.0,32.0,1,1,1,12,1,1,1,1
33,15,0.76,14,2,2,1,880,3600,1,21,60.0,62.0,1,1,1,31,1,1,1,1
19,7,0.92,7,0,1,1,580,1800,1,8,32.0,34.0,1,1,1,14,1,1,1,1
44,21,0.60,19,3,2,1,1010,4400,1,32,68.0,70.5,1,1,1,42,1,1,1,1
26,11,0.86,10,1,1,1,730,2800,1,14,50.0,52.5,1,1,1,22,1,1,1,1
30,13,0.80,12,1,1,1,850,3350,1,19,58.0,60.5,1,1,1,27,1,1,1,1
14,4,0.91,5,0,1,1,540,1400,1,7,28.0,30.0,1,1,1,10,1,1,1,1
35,17,0.65,15,2,2,1,930,3800,1,24,64.0,66.5,1,1,1,33,1,1,1,1
20,7,0.91,8,1,1,1,600,2100,1,10,40.0,43.0,1,1,1,17,1,1,1,1
31,14,0.84,13,1,2,1,860,3400,1,20,56.0,59.0,1,1,1,29,1,1,1,1
18,6,0.99,7,0,1,1,560,1900,1,8,32.0,35.0,1,1,1,13,1,1,1,1
28,12,0.83,11,1,1,1,760,2950,1,16,49.0,50.5,1,1,1,24,1,1,1,1
22,9,0.90,9,1,1,1,640,2100,1,13,42.0,44.5,1,1,1,20,1,1,1,1
38,18,0.70,17,2,2,1,970,4100,1,28,64.0,67.0,1,1,1,39,1,1,1,1
61,33,0.18,28,5,4,0,190,1500,0,3,10.0,13.0,0,0,0,5,0,0,0,0
86,47,0.12,41,8,7,0,400,3500,0,5,18.0,21.5,0,0,0,13,0,0,0,0
44,25,0.31,19,3,2,0,115,920,0,2,8.5,10.0,0,0,0,3,0,0,0,0
69,38,0.09,32,5,5,0,215,1880,0,4,14.0,15.0,0,0,0,8,0,0,0,0
92,53,0.20,44,8,6,0,380,3450,0,6,15.5,19.0,0,0,0,15,0,0,0,0
40,22,0.27,16,2,2,0,85,790,0,1,3.5,6.5,0,0,0,2,0,0,0,0
81,45,0.08,36,7,6,0,285,3000,0,4,12.5,15.5,0,0,0,9,0,0,0,0
53,29,0.05,25,4,3,0,160,1400,0,2,5.0,8.0,0,0,0,6,0,0,0,0
99,60,0.16,48,9,8,0,490,4050,0,7,18.5,22.0,0,0,0,17,0,0,0,0
56,30,0.25,26,4,3,0,175,1450,0,2,8.0,9.0,0,0,0,6,0,0,0,0
33,18,0.39,14,2,2,0,100,870,0,1,8.5,9.5,0,0,0,2,0,0,0,0
74,42,0.15,35,6,4,0,305,2900,0,4,10.5,14.0,0,0,0,9,0,0,0,0
91,52,0.07,43,8,6,0,400,3450,0,5,15.0,18.0,0,0,0,15,0,0,0,0
47,25,0.32,21,3,2,0,130,1080,0,2,9.0,13.0,0,0,0,4,0,0,0,0
62,34,0.21,30,5,4,0,200,1850,0,3,13.0,15.5,0,0,0,5,0,0,0,0
85,46,0.09,40,7,6,0,330,3150,0,5,16.0,18.0,0,0,0,12,0,0,0,0
37,20,0.38,15,2,1,0,95,815,0,1,8.0,9.5,0,0,0,2,0,0,0,0
96,58,0.13,46,9,7,0,460,3800,0,7,18.0,21.5,0,0,0,16,0,0,0,0
54,30,0.28,26,4,4,0,160,1450,0,2,10.0,13.0,0,0,0,6,0,0,0,0
100,64,0.07,49,10,8,0,500,4200,0,8,25.0,28.5,0,0,0,17,0,0,0,0
36,19,0.25,15,2,2,0,80,720,0,1,4.0,7.0,0,0,0,2,0,0,0,0
78,44,0.18,35,7,5,0,285,2750,0,4,10.5,12.5,0,0,0,9,0,0,0,0
45,24,0.26,19,2,2,0,110,900,0,2,7.5,8.5,0,0,0,3,0,0,0,0
90,50,0.14,41,8,6,0,400,3450,0,5,15.5,19.0,0,0,0,15,0,0,0,0
57,29,0.08,26,4,3,0,170,1480,0,2,5.5,8.5,0,0,0,6,0,0,0,0
72,39,0.10,34,6,5,0,220,2300,0,4,15.0,17.5,0,0,0,10,0,0,0,0
42,24,0.33,18,2,2,0,105,930,0,2,10.0,12.0,0,0,0,3,0,0,0,0
67,36,0.21,32,6,5,0,210,1850,0,3,14.0,16.5,0,0,0,8,0,0,0,0
93,55,0.16,44,9,7,0,380,3500,0,6,16.0,20.0,0,0,0,15,0,0,0,0
41,21,0.37,17,2,2,0,100,840,0,1,8.5,9.5,0,0,0,3,0,0,0,0
64,35,0.30,29,5,4,0,210,1850,0,3,12.5,15.0,0,0,0,6,0,0,0,0
87,49,0.04,41,8,7,0,410,3500,0,5,18.0,23.0,0,0,0,14,0,0,0,0
43,24,0.26,18,2,2,0,105,915,0,2,8.0,11.5,0,0,0,3,0,0,0,0
82,46,0.05,38,7,6,0,370,3250,0,5,16.0,18.5,0,0,0,10,0,0,0,0
95,57,0.02,45,9,7,0,450,3850,0,7,18.0,20.5,0,0,0,16,0,0,0,0
48,26,0.31,21,3,2,0,130,1100,0,2,10.0,12.5,0,0,0,4,0,0,0,0
70,38,0.11,33,6,4,0,230,1900,0,3,5.5,9.0,0,0,0,7,0,0,0,0
88,50,0.15,40,8,6,0,390,3400,0,5,15.5,20.0,0,0,0,13,0,0,0,0
35,18,0.36,14,2,2,0,100,860,0,1,8.0,10.0,0,0,0,2,0,0,0,0
59,32,0.08,27,4,3,0,180,1500,0,2,5.0,8.5,0,0,0,6,0,0,0,0
75,42,0.22,36,7,5,0,310,2850,0,4,15.0,18.0,0,0,0,9,0,0,0,0
89,52,0.05,42,8,6,0,420,3550,0,5,18.5,21.5,0,0,0,14,0,0,0,0
38,20,0.39,15,2,1,0,90,770,0,1,8.5,10.0,0,0,0,2,0,0,0,0
76,44,0.25,36,7,5,0,310,2800,0,4,15.5,19.0,0,0,0,10,0,0,0,0
55,29,0.06,25,4,4,0,160,1320,0,3,9.5,10.5,0,0,0,6,0,0,0,0
100,64,0.10,49,10,8,0,500,4250,0,8,25.0,30.0,0,0,0,17,0,0,0,0
25,10,0.81,10,1,1,1,690,2650,1,14,46.0,48.0,1,1,1,21,1,1,1,1
31,13,0.80,12,1,1,1,850,3350,1,19,58.0,61.0,1,1,1,27,1,1,1,1
17,6,0.94,6,0,1,1,550,1800,1,9,34.0,35.5,1,1,1,12,1,1,1,1
34,15,0.72,14,2,2,1,900,3550,1,22,60.0,65.0,1,1,1,32,1,1,1,1
38,17,0.64,17,2,2,1,970,4050,1,28,64.0,66.5,1,1,1,39,1,1,1,1
22,9,0.90,9,1,1,1,640,2200,1,13,42.0,44.5,1,1,1,20,1,1,1,1
16,5,0.98,6,0,1,1,540,1600,1,7,30.0,32.0,1,1,1,13,1,1,1,1
36,16,0.69,16,2,2,1,940,3850,1,25,60.0,64.0,1,1,1,35,1,1,1,1
21,8,0.89,8,1,1,1,610,2100,1,11,38.0,40.0,1,1,1,18,1,1,1,1
39,18,0.70,17,2,2,1,990,4250,1,29,65.0,69.0,1,1,1,39,1,1,1,1
15,5,0.97,6,0,1,1,530,1500,1,7,30.0,31.5,1,1,1,12,1,1,1,1
27,11,0.80,11,1,1,1,735,2900,1,16,48.0,49.5,1,1,1,23,1,1,1,1
32,14,0.75,13,1,2,1,845,3300,1,20,57.0,60.5,1,1,1,28,1,1,1,1
18,6,0.99,7,0,1,1,560,1950,1,8,32.0,36.5,1,1,1,13,1,1,1,1
35,16,0.60,15,2,2,1,930,3800,1,24,64.0,66.5,1,1,1,33,1,1,1,1
20,7,0.88,8,1,1,1,600,2100,1,10,40.0,42.0,1,1,1,17,1,1,1,1
26,10,0.85,10,1,1,1,720,2700,1,14,50.0,53.5,1,1,1,23,1,1,1,1
31,13,0.81,13,1,2,1,860,3400,1,20,56.0,60.0,1,1,1,29,1,1,1,1
14,4,0.93,5,0,1,1,550,1450,1,7,28.0,31.0,1,1,1,10,1,1,1,1
28,12,0.86,11,1,1,1,760,3000,1,16,49.0,52.5,1,1,1,24,1,1,1,1
22,8,0.92,9,1,1,1,640,2150,1,13,42.0,46.0,1,1,1,20,1,1,1,1
37,17,0.67,16,2,3,1,980,4200,1,28,64.0,68.0,1,1,1,38,1,1,1,1
43,20,0.60,19,3,2,1,1050,4600,1,35,70.0,74.0,1,1,1,45,1,1,1,1
17,6,0.95,6,0,1,1,550,1700,1,9,34.0,36.5,1,1,1,12,1,1,1,1
29,12,0.80,12,1,1,1,810,3250,1,18,52.0,56.0,1,1,1,26,1,1,1,1
33,15,0.73,14,2,2,1,880,3600,1,21,60.0,62.5,1,1,1,31,1,1,1,1
41,19,0.69,18,2,2,1,995,4450,1,29,66.0,68.0,1,1,1,40,1,1,1,1
16,5,0.99,6,0,1,1,540,1600,1,7,30.0,32.5,1,1,1,13,1,1,1,1
31,14,0.84,13,1,2,1,870,3450,1,20,56.0,59.5,1,1,1,29,1,1,1,1
25,10,0.83,10,1,1,1,690,2650,1,14,46.0,49.0,1,1,1,21,1,1,1,1
34,15,0.76,14,2,2,1,900,3550,1,22,60.0,66.0,1,1,1,32,1,1,1,1
38,17,0.65,17,2,2,1,970,4100,1,28,64.0,66.5,1,1,1,39,1,1,1,1
19,7,0.96,7,0,1,1,580,1850,1,8,32.0,34.0,1,1,1,14,1,1,1,1
44,21,0.63,19,3,2,1,1010,4400,1,32,68.0,72.0,1,1,1,42,1,1,1,1
26,11,0.84,10,1,1,1,730,2750,1,14,50.0,54.0,1,1,1,22,1,1,1,1
15,5,0.98,6,0,1,1,530,1500,1,7,30.0,32.0,1,1,1,12,1,1,1,1
36,16,0.71,16,2,2,1,940,3900,1,25,62.0,64.5,1,1,1,35,1,1,1,1
40,19,0.63,18,2,2,1,990,4600,1,29,66.0,70.5,1,1,1,40,1,1,1,1
45,21,0.61,19,3,2,1,1020,4450,1,31,70.0,73.0,1,1,1,41,1,1,1,1
23,9,0.79,9,1,1,1,610,2250,1,12,42.0,44.0,1,1,1,20,1,1,1,1
28,11,0.83,11,1,1,1,765,2950,1,16,49.0,51.0,1,1,1,24,1,1,1,1
33,16,0.69,14,2,2,1,880,3650,1,21,60.0,62.0,1,1,1,31,1,1,1,1
39,18,0.73,17,2,2,1,990,4300,1,29,65.0,67.5,1,1,1,39,1,1,1,1
20,8,0.92,8,1,1,1,600,2100,1,10,40.0,42.0,1,1,1,17,1,1,1,1
14,4,0.89,5,0,1,1,540,1400,1,7,28.0,30.0,1,1,1,10,1,1,1,1
35,16,0.62,15,2,2,1,930,3800,1,24,64.0,67.0,1,1,1,33,1,1,1,1
60,33,0.22,28,4,3,0,170,1500,0,2,8.5,10.5,0,0,0,5,0,0,0,0
93,55,0.12,44,8,7,0,380,3500,0,6,16.0,20.0,0,0,0,15,0,0,0,0
42,24,0.30,18,2,2,0,105,935,0,2,8.0,10.0,0,0,0,3,0,0,0,0
71,39,0.07,34,6,4,0,220,2300,0,4,15.0,17.5,0,0,0,9,0,0,0,0
54,30,0.26,26,4,4,0,160,1450,0,2,10.0,12.0,0,0,0,6,0,0,0,0
89,50,0.16,42,8,6,0,420,3550,0,5,18.5,21.5,0,0,0,14,0,0,0,0
39,21,0.37,16,2,2,0,90,800,0,1,8.0,9.0,0,0,0,2,0,0,0,0
66,36,0.29,31,5,4,0,210,1800,0,3,12.0,15.0,0,0,0,7,0,0,0,0
96,59,0.05,46,9,7,0,460,3800,0,7,18.0,21.0,0,0,0,16,0,0,0,0
56,30,0.31,26,4,3,0,175,1450,0,2,8.0,9.5,0,0,0,6,0,0,0,0
33,19,0.36,14,2,2,0,100,860,0,1,8.5,9.5,0,0,0,2,0,0,0,0
78,44,0.21,35,7,5,0,285,2800,0,4,10.0,12.0,0,0,0,9,0,0,0,0
90,52,0.10,41,8,6,0,400,3400,0,5,15.5,19.0,0,0,0,15,0,0,0,0
47,26,0.34,21,3,2,0,130,1085,0,2,9.0,13.0,0,0,0,4,0,0,0,0
61,33,0.17,28,5,4,0,190,1550,0,3,9.0,10.5,0,0,0,5,0,0,0,0
83,45,0.06,39,7,6,0,330,3100,0,5,16.0,18.0,0,0,0,11,0,0,0,0
36,20,0.29,15,2,2,0,80,730,0,1,4.5,7.0,0,0,0,2,0,0,0,0
57,28,0.08,26,4,3,0,170,1450,0,2,5.0,7.5,0,0,0,6,0,0,0,0
74,42,0.13,35,6,4,0,305,2800,0,4,10.5,14.0,0,0,0,9,0,0,0,0
102,65,0.04,51,10,8,0,510,4250,0,8,25.5,29.5,0,0,0,17,0,0,0,0
52,27,0.28,24,3,3,0,150,1250,0,2,10.0,12.5,0,0,0,5,0,0,0,0
88,49,0.09,40,8,6,0,390,3400,0,5,15.5,18.5,0,0,0,13,0,0,0,0
45,24,0.24,19,2,2,0,110,900,0,2,7.5,9.0,0,0,0,3,0,0,0,0
69,38,0.11,32,5,5,0,215,1850,0,4,14.5,15.5,0,0,0,8,0,0,0,0
94,56,0.14,45,9,7,0,460,3900,0,7,18.0,23.0,0,0,0,16,0,0,0,0
41,21,0.33,17,2,2,0,100,850,0,1,8.0,9.5,0,0,0,3,0,0,0,0
65,38,0.32,31,5,4,0,210,1800,0,3,12.5,14.0,0,0,0,8,0,0,0,0
87,49,0.04,41,8,7,0,410,3500,0,5,18.0,22.0,0,0,0,14,0,0,0,0
44,24,0.28,19,2,2,0,115,930,0,2,8.0,10.5,0,0,0,3,0,0,0,0
68,35,0.21,32,5,4,0,220,1900,0,4,5.0,7.5,0,0,0,8,0,0,0,0
99,60,0.03,48,9,8,0,490,4000,0,7,18.5,22.5,0,0,0,17,0,0,0,0
58,30,0.07,27,4,3,0,180,1400,0,2,5.5,8.0,0,0,0,6,0,0,0,0
77,44,0.16,36,7,5,0,310,2850,0,4,15.0,19.0,0,0,0,9,0,0,0,0
37,20,0.36,15,2,1,0,95,805,0,1,8.0,9.0,0,0,0,2,0,0,0,0
91,51,0.13,43,8,6,0,400,3450,0,5,15.0,18.5,0,0,0,15,0,0,0,0
46,24,0.34,20,2,2,0,120,980,0,2,10.0,12.5,0,0,0,4,0,0,0,0
